1000, 1085635, 1, 0, 0
2000, 1350658, 1, 0, 0
3003, 1501952, 1, 0, 0
4000, 1568959, 1, 0, 0
5000, 1505013, 1, 0, 0
6003, 1069250, 1, 0, 0
7003, 1288553, 1, 0, 0
8000, 1264911, 1, 0, 0
9000, 1272702, 1, 0, 0
10004, 1323551, 1, 0, 0
11012, 1299276, 1, 0, 0
12012, 1341562, 1, 0, 0
13000, 1238473, 1, 0, 0
14000, 1090757, 1, 0, 0
15000, 1077122, 1, 0, 0
16000, 1112671, 1, 0, 0
17003, 1104470, 1, 0, 0
18008, 1156932, 1, 0, 0
19008, 1355872, 1, 0, 0
20006, 1343634, 1, 0, 0
21012, 1937657, 1, 0, 0
22006, 1883933, 1, 0, 0
23004, 1817068, 1, 0, 0
24000, 1901832, 1, 0, 0
25000, 1954571, 1, 0, 0
26000, 1563891, 1, 0, 0
27000, 996683, 1, 0, 0
28008, 1300970, 1, 0, 0
29000, 1299152, 1, 0, 0
30000, 1236194, 1, 0, 0
31000, 1211478, 1, 0, 0
32011, 1245833, 1, 0, 0
33004, 1241121, 1, 0, 0
34000, 1212103, 1, 0, 0
35008, 1255122, 1, 0, 0
36006, 1277873, 1, 0, 0
37000, 1389764, 1, 0, 0
38000, 1135193, 1, 0, 0
39002, 1020720, 1, 0, 0
40007, 975498, 1, 0, 0
41000, 979621, 1, 0, 0
42000, 978390, 1, 0, 0
43000, 961282, 1, 0, 0
44000, 1011039, 1, 0, 0
45000, 1018964, 1, 0, 0
46000, 1024855, 1, 0, 0
47000, 1008053, 1, 0, 0
48000, 999860, 1, 0, 0
49000, 1002575, 1, 0, 0
50007, 1080637, 1, 0, 0
51007, 974129, 1, 0, 0
52000, 992765, 1, 0, 0
53011, 973896, 1, 0, 0
54011, 970426, 1, 0, 0
55000, 978225, 1, 0, 0
56001, 999194, 1, 0, 0
57000, 1130974, 1, 0, 0
58000, 1074598, 1, 0, 0
59000, 1046640, 1, 0, 0
60000, 1061206, 1, 0, 0
61003, 1069756, 1, 0, 0
62000, 1062837, 1, 0, 0
63007, 1158635, 1, 0, 0
64001, 1320680, 1, 0, 0
65003, 1310196, 1, 0, 0
66007, 1314396, 1, 0, 0
67007, 1355939, 1, 0, 0
68001, 1158968, 1, 0, 0
69000, 1127251, 1, 0, 0
70000, 1167430, 1, 0, 0
71000, 1403713, 1, 0, 0
72002, 1147970, 1, 0, 0
73000, 1103270, 1, 0, 0
74000, 1201481, 1, 0, 0
75010, 1498171, 1, 0, 0
76007, 1445193, 1, 0, 0
77013, 1306315, 1, 0, 0
78000, 1550432, 1, 0, 0
79002, 1699476, 1, 0, 0
80000, 1559239, 1, 0, 0
81010, 1607736, 1, 0, 0
82008, 1654471, 1, 0, 0
83000, 1594803, 1, 0, 0
84003, 1585336, 1, 0, 0
85000, 1493724, 1, 0, 0
86000, 1432397, 1, 0, 0
87014, 1447635, 1, 0, 0
88000, 1584949, 1, 0, 0
89014, 1733383, 1, 0, 0
90004, 1581015, 1, 0, 0
91000, 1653793, 1, 0, 0
92000, 1075850, 1, 0, 0
93000, 1070465, 1, 0, 0
94000, 1077575, 1, 0, 0
95001, 1063042, 1, 0, 0
96000, 1129337, 1, 0, 0
97000, 1929076, 1, 0, 0
98010, 1929215, 1, 0, 0
99010, 1919231, 1, 0, 0
100000, 1875684, 1, 0, 0
101000, 1047317, 1, 0, 0
102000, 1383347, 1, 0, 0
103011, 1257814, 1, 0, 0
104002, 1247719, 1, 0, 0
105013, 1279767, 1, 0, 0
106000, 1227634, 1, 0, 0
107000, 1320304, 1, 0, 0
108000, 1260456, 1, 0, 0
109000, 1279161, 1, 0, 0
110000, 1375290, 1, 0, 0
111013, 1346799, 1, 0, 0
112017, 1372881, 1, 0, 0
113000, 1349843, 1, 0, 0
114000, 1158890, 1, 0, 0
115011, 984011, 1, 0, 0
116000, 991873, 1, 0, 0
117000, 996859, 1, 0, 0
118011, 990182, 1, 0, 0
119000, 992445, 1, 0, 0
120000, 985986, 1, 0, 0
121000, 953368, 1, 0, 0
122000, 954397, 1, 0, 0
123000, 968397, 1, 0, 0
124003, 946860, 1, 0, 0
125000, 930434, 1, 0, 0
126000, 1003080, 1, 0, 0
127000, 1000225, 1, 0, 0
128000, 943341, 1, 0, 0
129000, 990409, 1, 0, 0
130000, 990360, 1, 0, 0
131000, 974942, 1, 0, 0
132000, 1019747, 1, 0, 0
133005, 1039294, 1, 0, 0
134000, 1126142, 1, 0, 0
135000, 1099856, 1, 0, 0
136001, 1088425, 1, 0, 0
137000, 1074711, 1, 0, 0
138000, 1058211, 1, 0, 0
139000, 1131811, 1, 0, 0
140000, 1104113, 1, 0, 0
141001, 1085013, 1, 0, 0
142000, 1045399, 1, 0, 0
143000, 1041430, 1, 0, 0
144001, 1624557, 1, 0, 0
145000, 1694221, 1, 0, 0
146000, 1461280, 1, 0, 0
147000, 1431549, 1, 0, 0
148003, 1462989, 1, 0, 0
149000, 1450138, 1, 0, 0
150001, 1354086, 1, 0, 0
151008, 1790578, 1, 0, 0
152000, 1708153, 1, 0, 0
153002, 1771701, 1, 0, 0
154005, 1288920, 1, 0, 0
155000, 1229012, 1, 0, 0
156000, 999183, 1, 0, 0
157000, 997445, 1, 0, 0
158000, 1049186, 1, 0, 0
159000, 994527, 1, 0, 0
160003, 975736, 1, 0, 0
161000, 980030, 1, 0, 0
162000, 1015166, 1, 0, 0
163003, 987994, 1, 0, 0
164000, 1244021, 1, 0, 0
165006, 1430665, 1, 0, 0
166000, 1393145, 1, 0, 0
167000, 1488280, 1, 0, 0
168000, 1404553, 1, 0, 0
169004, 1349384, 1, 0, 0
170000, 1270879, 1, 0, 0
171011, 1389402, 1, 0, 0
172008, 1490083, 1, 0, 0
173000, 1451758, 1, 0, 0
174000, 1169650, 1, 0, 0
175000, 1115930, 1, 0, 0
176000, 1132972, 1, 0, 0
177004, 1205379, 1, 0, 0
178000, 1163219, 1, 0, 0
179000, 1089242, 1, 0, 0
180006, 1068626, 1, 0, 0
181000, 1112599, 1, 0, 0
182000, 1088183, 1, 0, 0
183000, 1071454, 1, 0, 0
184000, 1378601, 1, 0, 0
185000, 2005876, 1, 0, 0
186009, 1969524, 1, 0, 0
187000, 1912251, 1, 0, 0
188000, 1940357, 1, 0, 0
189011, 1943560, 1, 0, 0
190000, 1909523, 1, 0, 0
191013, 1978117, 1, 0, 0
192000, 1926265, 1, 0, 0
193000, 1174007, 1, 0, 0
194000, 1286628, 1, 0, 0
195000, 1242121, 1, 0, 0
196011, 1233727, 1, 0, 0
197000, 1318028, 1, 0, 0
