1001, 477175, 0, 0, 0
2001, 688263, 0, 0, 0
3001, 535938, 0, 0, 0
4000, 603050, 0, 0, 0
5000, 616117, 0, 0, 0
6000, 576259, 0, 0, 0
7000, 563064, 0, 0, 0
8001, 708831, 0, 0, 0
9000, 688120, 0, 0, 0
10000, 527670, 0, 0, 0
11000, 529305, 0, 0, 0
12000, 495439, 0, 0, 0
13000, 548861, 0, 0, 0
14000, 442817, 0, 0, 0
15001, 622350, 0, 0, 0
16001, 847575, 0, 0, 0
17000, 1003184, 0, 0, 0
18002, 871159, 0, 0, 0
19000, 698627, 0, 0, 0
20000, 666164, 0, 0, 0
21000, 534957, 0, 0, 0
22000, 502972, 0, 0, 0
23001, 584870, 0, 0, 0
24000, 594832, 0, 0, 0
25000, 559502, 0, 0, 0
26001, 569678, 0, 0, 0
27000, 617217, 0, 0, 0
28000, 684804, 0, 0, 0
29000, 512035, 0, 0, 0
30000, 577862, 0, 0, 0
31000, 539582, 0, 0, 0
32000, 484872, 0, 0, 0
33000, 473730, 0, 0, 0
34001, 450335, 0, 0, 0
35001, 421312, 0, 0, 0
36001, 560345, 0, 0, 0
37001, 615723, 0, 0, 0
38000, 594514, 0, 0, 0
39001, 597053, 0, 0, 0
40000, 512246, 0, 0, 0
41000, 444575, 0, 0, 0
42001, 444510, 0, 0, 0
43001, 493523, 0, 0, 0
44001, 471317, 0, 0, 0
45000, 520436, 0, 0, 0
46001, 565014, 0, 0, 0
47000, 548599, 0, 0, 0
48000, 546661, 0, 0, 0
49000, 510642, 0, 0, 0
50001, 501668, 0, 0, 0
51000, 466875, 0, 0, 0
52001, 571005, 0, 0, 0
53000, 547989, 0, 0, 0
54000, 551863, 0, 0, 0
55000, 573978, 0, 0, 0
56002, 558880, 0, 0, 0
57000, 583216, 0, 0, 0
58000, 508127, 0, 0, 0
59000, 531561, 0, 0, 0
60000, 545850, 0, 0, 0
61000, 541271, 0, 0, 0
62000, 525412, 0, 0, 0
63000, 504462, 0, 0, 0
64000, 549472, 0, 0, 0
65000, 448922, 0, 0, 0
66000, 543525, 0, 0, 0
67000, 522166, 0, 0, 0
68001, 463649, 0, 0, 0
69000, 564622, 0, 0, 0
70000, 485878, 0, 0, 0
71018, 471171, 0, 0, 0
72000, 660358, 0, 0, 0
73000, 637400, 0, 0, 0
74001, 609421, 0, 0, 0
75000, 634131, 0, 0, 0
76000, 561754, 0, 0, 0
77000, 703001, 0, 0, 0
78000, 684750, 0, 0, 0
79000, 631522, 0, 0, 0
80000, 521441, 0, 0, 0
81000, 506083, 0, 0, 0
82000, 469026, 0, 0, 0
83000, 506065, 0, 0, 0
84000, 485451, 0, 0, 0
85001, 491093, 0, 0, 0
86000, 459612, 0, 0, 0
87001, 435032, 0, 0, 0
88001, 483867, 0, 0, 0
89000, 440521, 0, 0, 0
90000, 422062, 0, 0, 0
91000, 472747, 0, 0, 0
92000, 503993, 0, 0, 0
93000, 414887, 0, 0, 0
94000, 538926, 0, 0, 0
95000, 483967, 0, 0, 0
96001, 439489, 0, 0, 0
97001, 609327, 0, 0, 0
98000, 528090, 0, 0, 0
99001, 523295, 0, 0, 0
100020, 609252, 0, 0, 0
101000, 706516, 0, 0, 0
102000, 688725, 0, 0, 0
103000, 632058, 0, 0, 0
104000, 685260, 0, 0, 0
105000, 586980, 0, 0, 0
106001, 593036, 0, 0, 0
107000, 539338, 0, 0, 0
108000, 598517, 0, 0, 0
109000, 569754, 0, 0, 0
110000, 538420, 0, 0, 0
111001, 503724, 0, 0, 0
112001, 459220, 0, 0, 0
113000, 457430, 0, 0, 0
114000, 526017, 0, 0, 0
115001, 489085, 0, 0, 0
116001, 449576, 0, 0, 0
117000, 490922, 0, 0, 0
118000, 460608, 0, 0, 0
119000, 424914, 0, 0, 0
120001, 487716, 0, 0, 0
121000, 474035, 0, 0, 0
122000, 470429, 0, 0, 0
123000, 515138, 0, 0, 0
124000, 564038, 0, 0, 0
125000, 431722, 0, 0, 0
126000, 499190, 0, 0, 0
127000, 537898, 0, 0, 0
128000, 431394, 0, 0, 0
129000, 650996, 0, 0, 0
130000, 526551, 0, 0, 0
131002, 593177, 0, 0, 0
132000, 673167, 0, 0, 0
133000, 582185, 0, 0, 0
134001, 587486, 0, 0, 0
135000, 582980, 0, 0, 0
136000, 593525, 0, 0, 0
137000, 531268, 0, 0, 0
138000, 520776, 0, 0, 0
139001, 529385, 0, 0, 0
140000, 543585, 0, 0, 0
141000, 534203, 0, 0, 0
142000, 569811, 0, 0, 0
143000, 472023, 0, 0, 0
144000, 464311, 0, 0, 0
145000, 503570, 0, 0, 0
146000, 505364, 0, 0, 0
147000, 509913, 0, 0, 0
148000, 528900, 0, 0, 0
149000, 511228, 0, 0, 0
150001, 501512, 0, 0, 0
151001, 531091, 0, 0, 0
152000, 568222, 0, 0, 0
153000, 524414, 0, 0, 0
154000, 524885, 0, 0, 0
155000, 542408, 0, 0, 0
156000, 498243, 0, 0, 0
157000, 459603, 0, 0, 0
158002, 473095, 0, 0, 0
159000, 455907, 0, 0, 0
160001, 536376, 0, 0, 0
161001, 578496, 0, 0, 0
162000, 645084, 0, 0, 0
163000, 618294, 0, 0, 0
164001, 548743, 0, 0, 0
165000, 508046, 0, 0, 0
166001, 483757, 0, 0, 0
167000, 451738, 0, 0, 0
168001, 523340, 0, 0, 0
169000, 456147, 0, 0, 0
170029, 517352, 0, 0, 0
171000, 495545, 0, 0, 0
172001, 495154, 0, 0, 0
173001, 489336, 0, 0, 0
174001, 542209, 0, 0, 0
175002, 493892, 0, 0, 0
176001, 515052, 0, 0, 0
177000, 484958, 0, 0, 0
178000, 476923, 0, 0, 0
179000, 500788, 0, 0, 0
180000, 491059, 0, 0, 0
181000, 466709, 0, 0, 0
182012, 480043, 0, 0, 0
183000, 481749, 0, 0, 0
184001, 522901, 0, 0, 0
185000, 547409, 0, 0, 0
186000, 523981, 0, 0, 0
187000, 514502, 0, 0, 0
188000, 476634, 0, 0, 0
189000, 519577, 0, 0, 0
190001, 482560, 0, 0, 0
191000, 472327, 0, 0, 0
192001, 479090, 0, 0, 0
193000, 466082, 0, 0, 0
194001, 471451, 0, 0, 0
195000, 481022, 0, 0, 0
196000, 442211, 0, 0, 0
197000, 442082, 0, 0, 0
198000, 475529, 0, 0, 0
199001, 451786, 0, 0, 0
200000, 421361, 0, 0, 0
201000, 472520, 0, 0, 0
202000, 465360, 0, 0, 0
203000, 473882, 0, 0, 0
204001, 523311, 0, 0, 0
205000, 514256, 0, 0, 0
206006, 507077, 0, 0, 0
207001, 482432, 0, 0, 0
208000, 485353, 0, 0, 0
209022, 442537, 0, 0, 0
210001, 487605, 0, 0, 0
211000, 466241, 0, 0, 0
212012, 463334, 0, 0, 0
213000, 484851, 0, 0, 0
214000, 462402, 0, 0, 0
215001, 458156, 0, 0, 0
216000, 449740, 0, 0, 0
217000, 434171, 0, 0, 0
218002, 488836, 0, 0, 0
219000, 481141, 0, 0, 0
220000, 453006, 0, 0, 0
221000, 496517, 0, 0, 0
222000, 455669, 0, 0, 0
223000, 461583, 0, 0, 0
224000, 486940, 0, 0, 0
225000, 487352, 0, 0, 0
226001, 438111, 0, 0, 0
227000, 503802, 0, 0, 0
228000, 472126, 0, 0, 0
229000, 460824, 0, 0, 0
230000, 512070, 0, 0, 0
231000, 463212, 0, 0, 0
232000, 450091, 0, 0, 0
233000, 514378, 0, 0, 0
234002, 633002, 0, 0, 0
235001, 625944, 0, 0, 0
236000, 630150, 0, 0, 0
237001, 569786, 0, 0, 0
238001, 451749, 0, 0, 0
239000, 462293, 0, 0, 0
240000, 476089, 0, 0, 0
241000, 476702, 0, 0, 0
242001, 517586, 0, 0, 0
243001, 490974, 0, 0, 0
244000, 480941, 0, 0, 0
245000, 460716, 0, 0, 0
246000, 462564, 0, 0, 0
247000, 427347, 0, 0, 0
248001, 567880, 0, 0, 0
249001, 807120, 0, 0, 0
250000, 857260, 0, 0, 0
251000, 839191, 0, 0, 0
252000, 849187, 0, 0, 0
253001, 858214, 0, 0, 0
254000, 830484, 0, 0, 0
255000, 806605, 0, 0, 0
256000, 943544, 0, 0, 0
257001, 801798, 0, 0, 0
258000, 795465, 0, 0, 0
259001, 875325, 0, 0, 0
260000, 783788, 0, 0, 0
261001, 715218, 0, 0, 0
262000, 740839, 0, 0, 0
263001, 784687, 0, 0, 0
264000, 843336, 0, 0, 0
265001, 834320, 0, 0, 0
266001, 835319, 0, 0, 0
267001, 911951, 0, 0, 0
268001, 904307, 0, 0, 0
269000, 852131, 0, 0, 0
270000, 947368, 0, 0, 0
271001, 924919, 0, 0, 0
272001, 911569, 0, 0, 0
273000, 929825, 0, 0, 0
274000, 826337, 0, 0, 0
275000, 881424, 0, 0, 0
276000, 888007, 0, 0, 0
277000, 549894, 0, 0, 0
278000, 452506, 0, 0, 0
279000, 449941, 0, 0, 0
280000, 532802, 0, 0, 0
281000, 530057, 0, 0, 0
282000, 421911, 0, 0, 0
283000, 490378, 0, 0, 0
284000, 548725, 0, 0, 0
285000, 452095, 0, 0, 0
286000, 512116, 0, 0, 0
287001, 811818, 0, 0, 0
288000, 675235, 0, 0, 0
289001, 664772, 0, 0, 0
290000, 684944, 0, 0, 0
291000, 618742, 0, 0, 0
292001, 551269, 0, 0, 0
293000, 543316, 0, 0, 0
294019, 581773, 0, 0, 0
295002, 608791, 0, 0, 0
296000, 576178, 0, 0, 0
297000, 522855, 0, 0, 0
298000, 539487, 0, 0, 0
299000, 573588, 0, 0, 0
300000, 566987, 0, 0, 0
301000, 558327, 0, 0, 0
302000, 570349, 0, 0, 0
303000, 539116, 0, 0, 0
304001, 543504, 0, 0, 0
305000, 468824, 0, 0, 0
306000, 452843, 0, 0, 0
307000, 482361, 0, 0, 0
308001, 454808, 0, 0, 0
309000, 471931, 0, 0, 0
310000, 526710, 0, 0, 0
311000, 499318, 0, 0, 0
312000, 457494, 0, 0, 0
313000, 468949, 0, 0, 0
314001, 482332, 0, 0, 0
315001, 477317, 0, 0, 0
316000, 501932, 0, 0, 0
317000, 486935, 0, 0, 0
318000, 476827, 0, 0, 0
319000, 515756, 0, 0, 0
320000, 491538, 0, 0, 0
321000, 487670, 0, 0, 0
322000, 509708, 0, 0, 0
323001, 464926, 0, 0, 0
324000, 445294, 0, 0, 0
325000, 495916, 0, 0, 0
326000, 483205, 0, 0, 0
327000, 474698, 0, 0, 0
328000, 517194, 0, 0, 0
329000, 826612, 0, 0, 0
330000, 814591, 0, 0, 0
331000, 854598, 0, 0, 0
332000, 903820, 0, 0, 0
333000, 806067, 0, 0, 0
334000, 802668, 0, 0, 0
335000, 739609, 0, 0, 0
336000, 884818, 0, 0, 0
337000, 830158, 0, 0, 0
338000, 797059, 0, 0, 0
339001, 928368, 0, 0, 0
340020, 1030162, 0, 0, 0
341000, 888080, 0, 0, 0
342000, 857130, 0, 0, 0
343000, 541417, 0, 0, 0
344000, 462099, 0, 0, 0
345000, 463577, 0, 0, 0
346001, 473966, 0, 0, 0
347001, 485027, 0, 0, 0
348001, 448337, 0, 0, 0
349000, 493022, 0, 0, 0
350000, 537667, 0, 0, 0
351000, 474767, 0, 0, 0
352000, 512270, 0, 0, 0
353000, 550073, 0, 0, 0
354000, 511109, 0, 0, 0
355001, 548593, 0, 0, 0
356000, 581501, 0, 0, 0
357001, 579610, 0, 0, 0
358001, 485913, 0, 0, 0
359001, 565913, 0, 0, 0
360000, 535967, 0, 0, 0
